Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold,key
01/07/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,4440.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/07/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,4770.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/07/24,Online,FreshMart,North Depot,Dairy,PRD0012,51840.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/07/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,540.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/07/24,Online,FreshMart,North Depot,Pantry,PRD0038,5400.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/07/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,5520.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/07/24,Retail,FoodBazaar,South Depot,Household,PRD0030,6048.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/07/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,61560.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/07/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,6210.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/07/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,630.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/07/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,672.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/07/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,675.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/07/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,7176.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/07/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,86.99985,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/07/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,864.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/07/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,9405.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/08/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,0.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/08/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,10575.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/08/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1080.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/08/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,11136.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/08/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,1152.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/08/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,11976.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/08/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,1575.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/08/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,1665.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/08/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,16728.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/08/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,180.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/08/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,18576.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/08/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1934.01,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/08/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,197208.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/08/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2208.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/08/24,Retail,QuickPick,South Depot,Bakery,PRD0016,2208.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/08/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,2256.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/08/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,2385.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/08/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,24264.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/08/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,24525.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/08/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,2616.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/08/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,26235.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/08/24,Online,FreshMart,North Depot,Dairy,PRD0009,28176.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/08/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,2952.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/08/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,315.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/08/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,336.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/08/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,3504.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/08/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,3672.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/08/24,Online,FreshMart,North Depot,Pantry,PRD0038,3750.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/08/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,3840.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/08/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,3840.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/08/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,450.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/08/24,Online,FreshMart,North Depot,Dairy,PRD0012,52896.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/08/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,540.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/08/24,Retail,SuperShop,West Depot,Produce,PRD0040,5400.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/08/24,Retail,QuickPick,South Depot,Bakery,PRD0017,5448.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/08/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,5712.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/08/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,585.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/08/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,585.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/08/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,6390.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/08/24,Retail,FoodBazaar,South Depot,Household,PRD0030,6768.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/08/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6912.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/08/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,720.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/08/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,855.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/08/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,855.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/08/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,9360.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/09/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,10248.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/09/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,10320.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/09/24,Retail,FoodBazaar,South Depot,Household,PRD0030,11352.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/09/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,12384.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/09/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,1395.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/09/24,Online,FreshMart,North Depot,Snacks,PRD0007,1440.0,Online_FreshMart_North Depot_Snacks_PRD0007
01/09/24,Online,FreshMart,North Depot,Dairy,PRD0012,164160.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/09/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1755.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/09/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,17595.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/09/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,1776.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/09/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1872.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/09/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,22365.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/09/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,23832.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/09/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,2400.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/09/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,30048.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/09/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,3060.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/09/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,314658.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/09/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,3150.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/09/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,3312.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/09/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,3552.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/09/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,3576.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/09/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,3735.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/09/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,384.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/09/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,3870.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/09/24,Online,FreshMart,North Depot,Pantry,PRD0038,4200.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/09/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,4224.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/09/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,450.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/09/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,45540.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/09/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,4608.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/09/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,495.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/09/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,5040.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/09/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,5490.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/09/24,Online,FreshMart,North Depot,Dairy,PRD0009,54960.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/09/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,6000.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/09/24,Retail,QuickPick,South Depot,Bakery,PRD0017,6072.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/09/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,6165.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/09/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,6210.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/09/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,630.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/09/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,6705.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/09/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,7200.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/09/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,744.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/09/24,Retail,SuperShop,West Depot,Produce,PRD0040,7800.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/09/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,810.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/09/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,810.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/09/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,9144.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/10/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,11070.0,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/10/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,1152.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/10/24,Retail,SuperShop,West Depot,Produce,PRD0040,12600.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/10/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,12624.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/10/24,Online,FreshMart,North Depot,Dairy,PRD0012,126720.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/10/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,1395.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/10/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,144.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,15075.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,1530.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/10/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,1728.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/10/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,17856.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/10/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,2070.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/10/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,2115.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/10/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2160.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,22104.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/10/24,Retail,QuickPick,South Depot,Bakery,PRD0017,2280.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/10/24,Retail,QuickPick,Harbor Depot,Frozen Foods,PRD0020,270.0,Retail_QuickPick_Harbor Depot_Frozen Foods_PRD0020
01/10/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2734.99992,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0023,2745.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0023
01/10/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,2832.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/10/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,28980.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/10/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,3375.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/10/24,Retail,QuickPick,South Depot,Bakery,PRD0016,3456.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/10/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,3648.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/10/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,38205.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/10/24,Online,FreshMart,North Depot,Pantry,PRD0038,3900.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/10/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,40272.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/10/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,405.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,4050.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/10/24,Online,FreshMart,North Depot,Dairy,PRD0009,41280.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,4296.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/10/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,434214.0,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/10/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,4464.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/10/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,4680.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/10/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6408.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,6624.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/10/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,675.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/10/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,675.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/10/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,6888.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/10/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,7128.0,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/10/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,720.0,Retail_SuperShop_South Depot_Frozen Foods_PRD0020
01/10/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,8496.0,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/10/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,900.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/10/24,Retail,FoodBazaar,South Depot,Household,PRD0030,9600.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/10/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,9768.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/11/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,0.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/11/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,10222.99992,Online_DailyNeeds_East Depot_Bakery_PRD0017
01/11/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0023,1035.0,Retail_QuickPick_Lakeside Depot_Frozen Foods_PRD0023
01/11/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,10440.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/11/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,1080.0,Retail_FoodBazaar_Lakeside Depot_Frozen Foods_PRD0023
01/11/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,1176.0,Retail_FoodBazaar_Downtown Depot_Bakery_PRD0015
01/11/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,12768.0,Retail_ValueStore_Harbor Depot_Personal Care_PRD0024
01/11/24,Online,FreshMart,North Depot,Dairy,PRD0012,133146.0,Online_FreshMart_North Depot_Dairy_PRD0012
01/11/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,13848.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0014
01/11/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0017,144.0,Retail_ValueStore_Downtown Depot_Bakery_PRD0017
01/11/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1530.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/11/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,1575.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0026
01/11/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,16512.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/11/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,1800.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0021
01/11/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,20790.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
01/11/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,21780.0,Retail_ValueStore_Harbor Depot_Frozen Foods_PRD0022
01/11/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,22128.0,Retail_SuperShop_Harbor Depot_Bakery_PRD0018
01/11/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2256.0,Retail_QuickPick_Uptown Depot_Bakery_PRD0016
01/11/24,Retail,FoodBazaar,South Depot,Bakery,PRD0016,2400.0,Retail_FoodBazaar_South Depot_Bakery_PRD0016
01/11/24,Retail,QuickPick,South Depot,Bakery,PRD0016,2496.0,Retail_QuickPick_South Depot_Bakery_PRD0016
01/11/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0022,2745.0,Retail_FoodBazaar_West Depot_Frozen Foods_PRD0022
01/11/24,Retail,QuickPick,Uptown Depot,Household,PRD0049,288.0,Retail_QuickPick_Uptown Depot_Household_PRD0049
01/11/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2880.0,Retail_ValueStore_Central Depot_Personal Care_PRD0024
01/11/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0014,2952.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0014
01/11/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,30555.0,Online_DailyNeeds_East Depot_Snacks_PRD0005
01/11/24,Online,FreshMart,North Depot,Dairy,PRD0009,30780.0,Online_FreshMart_North Depot_Dairy_PRD0009
01/11/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,315.0,Retail_ValueStore_South Depot_Frozen Foods_PRD0020
01/11/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,360.0,Retail_QuickPick_Downtown Depot_Frozen Foods_PRD0023
01/11/24,Retail,ValueStore,South Depot,Personal Care,PRD0024,3600.0,Retail_ValueStore_South Depot_Personal Care_PRD0024
01/11/24,Retail,QuickPick,Uptown Depot,Household,PRD0027,3696.0,Retail_QuickPick_Uptown Depot_Household_PRD0027
01/11/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,4007.016,Retail_FoodBazaar_Harbor Depot_Bakery_PRD0017
01/11/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,4008.0,Retail_FoodBazaar_Harbor Depot_Household_PRD0031
01/11/24,Online,FreshMart,North Depot,Pantry,PRD0038,4350.0,Online_FreshMart_North Depot_Pantry_PRD0038
01/11/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,4455.0,Retail_ValueStore_West Depot_Frozen Foods_PRD0026
01/11/24,Online,FreshMart,North Depot,Snacks,PRD0007,450.0,Online_FreshMart_North Depot_Snacks_PRD0007
01/11/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,462812.4,Online_DailyNeeds_East Depot_Dairy_PRD0008
01/11/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,4944.0,Online_DailyNeeds_East Depot_Bakery_PRD0016
01/11/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0026,540.0,Retail_FoodBazaar_Downtown Depot_Frozen Foods_PRD0026
01/11/24,Retail,SuperShop,West Depot,Produce,PRD0040,6000.0,Retail_SuperShop_West Depot_Produce_PRD0040
01/11/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6408.0,Retail_FoodBazaar_Uptown Depot_Bakery_PRD0015
01/11/24,Retail,FoodBazaar,South Depot,Household,PRD0030,6912.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/11/24,Retail,QuickPick,South Depot,Bakery,PRD0017,6936.0,Retail_QuickPick_South Depot_Bakery_PRD0017
01/11/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,7288.0002,Retail_SuperShop_Harbor Depot_Frozen Foods_PRD0021
01/11/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,765.0,Retail_ValueStore_Lakeside Depot_Frozen Foods_PRD0021
01/12/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,0.0,Retail_ValueStore_Uptown Depot_Household_PRD0030
01/12/24,Retail,FoodBazaar,South Depot,Household,PRD0030,10344.0,Retail_FoodBazaar_South Depot_Household_PRD0030
01/12/24,Online,FreshMart,North Depot,Dairy,PRD0012,106938.48,Online_FreshMart_North Depot_Dairy_PRD0012
01/12/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0015,11948.016,Retail_QuickPick_Uptown Depot_Bakery_PRD0015
01/12/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,12168.0,Retail_QuickPick_Lakeside Depot_Bakery_PRD0018
01/12/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,135.0,Retail_FoodBazaar_Harbor Depot_Frozen Foods_PRD0026
01/12/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,14715.0,Online_DailyNeeds_East Depot_Snacks_PRD0004
