Date,Channel,Chain,Depot,SubCat,SKU,UnitsSold
01/01/24,Online,DailyNeeds,East Depot,Dairy,PRD0008,460158
01/01/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0018,4656
01/01/24,Retail,ValueStore,South Depot,Snacks,PRD0005,4680
01/01/24,Retail,SuperShop,South Depot,Bakery,PRD0015,4704
01/01/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0004,4725
01/01/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0017,48
01/01/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0014,480
01/01/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0015,480
01/01/24,Retail,FoodBazaar,West Depot,Bakery,PRD0015,480
01/01/24,Retail,QuickPick,West Depot,Produce,PRD0019,480
01/01/24,Online,FreshMart,North Depot,Dairy,PRD0011,483624
01/01/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0018,4896
01/01/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0025,4950
01/01/24,Online,DailyNeeds,East Depot,Snacks,PRD0002,50760
01/01/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0022,5085
01/01/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0022,5085
01/01/24,Online,DailyNeeds,East Depot,Pantry,PRD0038,51090
01/01/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0007,5130
01/01/24,Retail,SuperShop,Harbor Depot,Household,PRD0028,5160
01/01/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0031,5254.99992
01/01/24,Retail,SuperShop,West Depot,Household,PRD0028,528
01/01/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0014,528
01/01/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0016,528
01/01/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0018,528
01/01/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0030,528
01/01/24,Retail,FoodBazaar,Uptown Depot,Produce,PRD0019,52800
01/01/24,Retail,ValueStore,South Depot,Produce,PRD0019,53280
01/01/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0016,5352
01/01/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0020,5355
01/01/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0025,5355
01/01/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0020,540
01/01/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0023,5400
01/01/24,Retail,FoodBazaar,Downtown Depot,Produce,PRD0040,5400
01/01/24,Retail,SuperShop,Harbor Depot,Produce,PRD0040,54600
01/01/24,Retail,SuperShop,Uptown Depot,Household,PRD0031,552
01/01/24,Retail,FoodBazaar,South Depot,Household,PRD0039,5568
01/01/24,Retail,SuperShop,South Depot,Household,PRD0039,5616
01/01/24,Online,FreshMart,North Depot,Beverages,PRD0001,56232
01/01/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0028,5712
01/01/24,Retail,ValueStore,South Depot,Snacks,PRD0007,5760
01/01/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0017,5784
01/01/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0020,585
01/01/24,Online,FreshMart,North Depot,Pantry,PRD0036,5850
01/01/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0016,600
01/01/24,Retail,SuperShop,South Depot,Bakery,PRD0018,6048
01/01/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0039,6144
01/01/24,Retail,FoodBazaar,West Depot,Household,PRD0030,624
01/01/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0039,624
01/01/24,Retail,SuperShop,Central Depot,Frozen Foods,PRD0022,630
01/01/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0025,630
01/01/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0023,630
01/01/24,Online,FreshMart,North Depot,Pantry,PRD0038,6300
01/01/24,Retail,SuperShop,Uptown Depot,Household,PRD0039,6336
01/01/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0018,6456
01/01/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0015,6528
01/01/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0022,6705
01/01/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0005,6705
01/01/24,Retail,SuperShop,Central Depot,Bakery,PRD0015,672
01/01/24,Retail,FoodBazaar,Central Depot,Household,PRD0030,672
01/01/24,Retail,ValueStore,Uptown Depot,Personal Care,PRD0024,6720
01/01/24,Online,FreshMart,North Depot,Snacks,PRD0004,675
01/01/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0004,675
01/01/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0023,675
01/01/24,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0023,675
01/01/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0022,6795
01/01/24,Online,DailyNeeds,East Depot,Pantry,PRD0034,68970
01/01/24,Retail,SuperShop,West Depot,Household,PRD0031,696
01/01/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0004,7020
01/01/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0016,72
01/01/24,Retail,FoodBazaar,South Depot,Household,PRD0027,72
01/01/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0023,720
01/01/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0007,720
01/01/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0015,720
01/01/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0021,720
01/01/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0016,720
01/01/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,720
01/01/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0021,720
01/01/24,Retail,SuperShop,Central Depot,Produce,PRD0040,7200
01/01/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0003,7200
01/01/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0022,7200
01/01/24,Retail,FoodBazaar,Downtown Depot,Produce,PRD0019,7200
01/01/24,Online,DailyNeeds,East Depot,Dairy,PRD0012,722489
01/01/24,Online,DailyNeeds,East Depot,Pantry,PRD0035,72720
01/01/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0021,7470
01/01/24,Online,FreshMart,North Depot,Pantry,PRD0035,7500
01/01/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0015,7536
01/01/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,7728
01/01/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0018,7894.99992
01/01/24,Retail,FoodBazaar,West Depot,Household,PRD0039,792
01/01/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0015,7992
01/01/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0005,810
01/01/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0026,810
01/01/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0021,810
01/01/24,Retail,ValueStore,West Depot,Bakery,PRD0018,816
01/01/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0030,816
01/01/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0021,8415
01/01/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0022,855
01/01/24,Online,DailyNeeds,East Depot,Snacks,PRD0003,8595
01/01/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0018,864
01/01/24,Retail,FoodBazaar,West Depot,Bakery,PRD0016,864
01/01/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0016,864
01/01/24,Retail,SuperShop,Central Depot,Produce,PRD0019,8640
01/01/24,Retail,ValueStore,Uptown Depot,Produce,PRD0019,8640
01/01/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,8856
01/01/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,900
01/01/24,Online,DailyNeeds,East Depot,Pantry,PRD0043,9000
01/01/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,9240
01/01/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0025,9270
01/01/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0026,9270
01/01/24,Retail,FoodBazaar,West Depot,Bakery,PRD0017,936
01/01/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0007,9540
01/01/24,Online,DailyNeeds,East Depot,Dairy,PRD0011,957371
01/01/24,Retail,SuperShop,Central Depot,Household,PRD0031,96
01/01/24,Retail,SuperShop,Lakeside Depot,Household,PRD0028,960
01/01/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0018,960
01/01/24,Retail,QuickPick,Lakeside Depot,Produce,PRD0019,9600
01/01/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0005,9675
01/01/24,Retail,FoodBazaar,South Depot,Bakery,PRD0017,982.99992
01/01/24,Online,FreshMart,North Depot,Dairy,PRD0008,9845
01/01/24,Online,DailyNeeds,East Depot,Dairy,PRD0010,984925
01/01/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0023,9855
01/01/24,Retail,ValueStore,Lakeside Depot,Snacks,PRD0003,990
01/02/24,Retail,ValueStore,Uptown Depot,Household,PRD0030,0
01/02/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0025,0
01/02/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0026,0
01/02/24,Retail,ValueStore,Uptown Depot,Household,PRD0027,0
01/02/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0020,0
01/02/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0017,1008
01/02/24,Online,DailyNeeds,East Depot,Bakery,PRD0016,10224
01/02/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0022,10395
01/02/24,Online,DailyNeeds,East Depot,Dairy,PRD0012,1050944
01/02/24,Retail,ValueStore,West Depot,Bakery,PRD0017,1056
01/02/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0025,1080
01/02/24,Retail,ValueStore,Harbor Depot,Meat,PRD0033,1080
01/02/24,Retail,FoodBazaar,Central Depot,Household,PRD0039,1080
01/02/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0016,1080
01/02/24,Retail,QuickPick,Uptown Depot,Produce,PRD0040,10800
01/02/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0028,1104
01/02/24,Retail,FoodBazaar,Downtown Depot,Produce,PRD0019,11040
01/02/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0014,11064
01/02/24,Online,DailyNeeds,East Depot,Dairy,PRD0009,1108574
01/02/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0026,1125
01/02/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0023,1125
01/02/24,Retail,SuperShop,Uptown Depot,Produce,PRD0040,11400
01/02/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0022,11475
01/02/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0028,1152
01/02/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0005,1170
01/02/24,Retail,QuickPick,Uptown Depot,Frozen Foods,PRD0023,1170
01/02/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0014,1176
01/02/24,Online,DailyNeeds,East Depot,Bakery,PRD0014,11760
01/02/24,Online,DailyNeeds,East Depot,Dairy,PRD0010,1191422
01/02/24,Online,DailyNeeds,East Depot,Snacks,PRD0003,11970
01/02/24,Retail,ValueStore,Central Depot,Bakery,PRD0015,120
01/02/24,Retail,ValueStore,Central Depot,Bakery,PRD0016,120
01/02/24,Retail,SuperShop,Lakeside Depot,Household,PRD0028,1200
01/02/24,Retail,ValueStore,South Depot,Bakery,PRD0017,1200
01/02/24,Retail,SuperShop,Lakeside Depot,Produce,PRD0019,12000
01/02/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0003,1215
01/02/24,Retail,ValueStore,Downtown Depot,Snacks,PRD0004,1215
01/02/24,Retail,SuperShop,Lakeside Depot,Household,PRD0031,1224
01/02/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0015,12288
01/02/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0015,1248
01/02/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0021,1260
01/02/24,Retail,FoodBazaar,Harbor Depot,Frozen Foods,PRD0026,1260
01/02/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0015,1272
01/02/24,Online,DailyNeeds,East Depot,Bakery,PRD0017,12912
01/02/24,Retail,FoodBazaar,South Depot,Household,PRD0039,12912
01/02/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0018,1294.99992
01/02/24,Retail,QuickPick,Lakeside Depot,Produce,PRD0019,12960
01/02/24,Retail,FoodBazaar,Lakeside Depot,Frozen Foods,PRD0023,1305
01/02/24,Online,DailyNeeds,East Depot,Bakery,PRD0015,13176
01/02/24,Retail,FoodBazaar,West Depot,Household,PRD0030,1342.008
01/02/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0014,1344
01/02/24,Retail,SuperShop,South Depot,Produce,PRD0019,13440
01/02/24,Online,DailyNeeds,East Depot,Dairy,PRD0011,1346195
01/02/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0023,135
01/02/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0018,1368
01/02/24,Retail,SuperShop,Harbor Depot,Household,PRD0039,13704
01/02/24,Retail,FoodBazaar,South Depot,Bakery,PRD0018,13726.99992
01/02/24,Retail,ValueStore,West Depot,Snacks,PRD0003,1395
01/02/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0016,144
01/02/24,Retail,FoodBazaar,Central Depot,Household,PRD0027,144
01/02/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0027,144
01/02/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0014,144
01/02/24,Retail,SuperShop,Central Depot,Bakery,PRD0018,1440
01/02/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0021,1440
01/02/24,Retail,QuickPick,South Depot,Produce,PRD0019,1440
01/02/24,Retail,QuickPick,Lakeside Depot,Produce,PRD0040,14400
01/02/24,Online,FreshMart,North Depot,Snacks,PRD0006,1485
01/02/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0022,1485
01/02/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0031,1488
01/02/24,Online,FreshMart,North Depot,Pantry,PRD0034,1500
01/02/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0039,15022.99992
01/02/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0016,1507.92
01/02/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0015,1512
01/02/24,Retail,ValueStore,Lakeside Depot,Snacks,PRD0003,1530
01/02/24,Retail,FoodBazaar,West Depot,Bakery,PRD0016,1534.992
01/02/24,Retail,FoodBazaar,Harbor Depot,Produce,PRD0040,15600
01/02/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0017,1584
01/02/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0025,1620
01/02/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0016,1632
01/02/24,Online,FreshMart,North Depot,Pantry,PRD0038,16500
01/02/24,Online,FreshMart,North Depot,Dairy,PRD0008,16560
01/02/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0020,1665
01/02/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0026,1665
01/02/24,Retail,ValueStore,South Depot,Bakery,PRD0014,168
01/02/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0031,1680
01/02/24,Retail,FoodBazaar,Uptown Depot,Produce,PRD0040,16800
01/02/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0028,1704
01/02/24,Retail,ValueStore,Uptown Depot,Frozen Foods,PRD0021,1710
01/02/24,Retail,ValueStore,West Depot,Snacks,PRD0007,1710
01/02/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0014,1728
01/02/24,Retail,QuickPick,Uptown Depot,Produce,PRD0019,17280
01/02/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0004,1755
01/02/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0021,1755
01/02/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0023,180
01/02/24,Retail,ValueStore,Lakeside Depot,Frozen Foods,PRD0021,180
01/02/24,Retail,QuickPick,West Depot,Frozen Foods,PRD0022,180
01/02/24,Retail,SuperShop,Central Depot,Produce,PRD0040,1800
01/02/24,Retail,ValueStore,Central Depot,Frozen Foods,PRD0022,1800
01/02/24,Retail,SuperShop,South Depot,Bakery,PRD0016,1824
01/02/24,Retail,ValueStore,Harbor Depot,Produce,PRD0019,18240
01/02/24,Retail,FoodBazaar,Harbor Depot,Produce,PRD0019,18240
01/02/24,Retail,SuperShop,Harbor Depot,Bakery,PRD0018,18360
01/02/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0020,1845
01/02/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0017,1846.99992
01/02/24,Retail,QuickPick,South Depot,Bakery,PRD0016,1872
01/02/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0023,1890
01/02/24,Retail,ValueStore,Downtown Depot,Frozen Foods,PRD0022,1890
01/02/24,Retail,ValueStore,Harbor Depot,Bakery,PRD0018,1896
01/02/24,Retail,ValueStore,Lakeside Depot,Bakery,PRD0016,192
01/02/24,Retail,ValueStore,Downtown Depot,Personal Care,PRD0024,1920
01/02/24,Retail,SuperShop,South Depot,Household,PRD0031,1944
01/02/24,Retail,SuperShop,Uptown Depot,Produce,PRD0019,19680
01/02/24,Online,FreshMart,North Depot,Pantry,PRD0043,1980
01/02/24,Online,FreshMart,North Depot,Pantry,PRD0037,20250
01/02/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0015,2040
01/02/24,Online,FreshMart,North Depot,Beverages,PRD0001,206256
01/02/24,Retail,ValueStore,West Depot,Snacks,PRD0004,2070
01/02/24,Online,FreshMart,North Depot,Dairy,PRD0009,207120
01/02/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0016,2083.99992
01/02/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0030,2136
01/02/24,Retail,ValueStore,Harbor Depot,Household,PRD0028,216
01/02/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0020,2160
01/02/24,Retail,SuperShop,West Depot,Bakery,PRD0015,2160
01/02/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0014,2160
01/02/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0016,2160
01/02/24,Retail,SuperShop,West Depot,Bakery,PRD0017,2184
01/02/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0017,2184
01/02/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0021,2205
01/02/24,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0026,225
01/02/24,Retail,FoodBazaar,Lakeside Depot,Household,PRD0031,2256
01/02/24,Online,DailyNeeds,East Depot,Snacks,PRD0004,22635
01/02/24,Online,DailyNeeds,East Depot,Pantry,PRD0037,229980
01/02/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0015,2328
01/02/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0018,2376
01/02/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0023,2385
01/02/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0005,2385
01/02/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0026,2385
01/02/24,Retail,ValueStore,Central Depot,Bakery,PRD0014,24
01/02/24,Retail,ValueStore,Uptown Depot,Bakery,PRD0014,24
01/02/24,Retail,SuperShop,Central Depot,Household,PRD0028,240
01/02/24,Retail,FoodBazaar,West Depot,Bakery,PRD0014,240
01/02/24,Retail,FoodBazaar,West Depot,Household,PRD0028,240
01/02/24,Retail,FoodBazaar,Central Depot,Produce,PRD0040,2400
01/02/24,Retail,FoodBazaar,West Depot,Produce,PRD0040,2400
01/02/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0030,2400
01/02/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0016,2400
01/02/24,Retail,SuperShop,South Depot,Household,PRD0028,2448
01/02/24,Retail,ValueStore,West Depot,Snacks,PRD0005,2475
01/02/24,Retail,FoodBazaar,South Depot,Frozen Foods,PRD0023,2475
01/02/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0022,24975
01/02/24,Retail,SuperShop,West Depot,Household,PRD0039,2544
01/02/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0021,2565
01/02/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0017,2592
01/02/24,Retail,FoodBazaar,Harbor Depot,Bakery,PRD0014,2592
01/02/24,Retail,ValueStore,South Depot,Bakery,PRD0015,264
01/02/24,Retail,FoodBazaar,Central Depot,Bakery,PRD0017,264
01/02/24,Retail,FoodBazaar,Harbor Depot,Household,PRD0039,264
01/02/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0020,2655
01/02/24,Retail,FoodBazaar,South Depot,Bakery,PRD0017,2686.99992
01/02/24,Retail,ValueStore,Central Depot,Personal Care,PRD0024,2688
01/02/24,Retail,ValueStore,Harbor Depot,Personal Care,PRD0024,26928
01/02/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0021,270
01/02/24,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0021,270
01/02/24,Retail,FoodBazaar,West Depot,Frozen Foods,PRD0023,270
01/02/24,Retail,SuperShop,Uptown Depot,Frozen Foods,PRD0023,2700
01/02/24,Retail,QuickPick,Harbor Depot,Bakery,PRD0016,2736
01/02/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0015,2760
01/02/24,Retail,SuperShop,South Depot,Frozen Foods,PRD0021,2790
01/02/24,Retail,ValueStore,Harbor Depot,Snacks,PRD0003,2790
01/02/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0017,2808
01/02/24,Retail,ValueStore,Downtown Depot,Produce,PRD0019,2880
01/02/24,Online,FreshMart,North Depot,Seafood,PRD0029,288072
01/02/24,Retail,ValueStore,South Depot,Snacks,PRD0004,2925
01/02/24,Retail,ValueStore,Lakeside Depot,Produce,PRD0019,29280
01/02/24,Retail,FoodBazaar,West Depot,Household,PRD0039,2974.008
01/02/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0022,29790
01/02/24,Retail,SuperShop,Harbor Depot,Produce,PRD0040,3000
01/02/24,Retail,FoodBazaar,Downtown Depot,Bakery,PRD0018,3000
01/02/24,Retail,QuickPick,Lakeside Depot,Bakery,PRD0015,3000
01/02/24,Retail,SuperShop,South Depot,Bakery,PRD0017,3048
01/02/24,Retail,ValueStore,South Depot,Bakery,PRD0018,3048
01/02/24,Retail,ValueStore,South Depot,Snacks,PRD0005,3060
01/02/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0021,3060
01/02/24,Retail,FoodBazaar,Downtown Depot,Household,PRD0039,3072
01/02/24,Retail,SuperShop,West Depot,Frozen Foods,PRD0022,3105
01/02/24,Retail,ValueStore,Uptown Depot,Snacks,PRD0007,3105
01/02/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0026,3105
01/02/24,Online,DailyNeeds,East Depot,Snacks,PRD0006,31185
01/02/24,Retail,ValueStore,Harbor Depot,Household,PRD0031,312
01/02/24,Online,DailyNeeds,East Depot,Bakery,PRD0018,31440
01/02/24,Retail,QuickPick,Lakeside Depot,Frozen Foods,PRD0025,315
01/02/24,Retail,SuperShop,West Depot,Bakery,PRD0018,3168
01/02/24,Retail,SuperShop,Lakeside Depot,Bakery,PRD0017,3192
01/02/24,Retail,SuperShop,Lakeside Depot,Household,PRD0039,3192
01/02/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0020,3240
01/02/24,Retail,QuickPick,South Depot,Bakery,PRD0017,3240
01/02/24,Retail,FoodBazaar,Lakeside Depot,Bakery,PRD0015,3264
01/02/24,Retail,FoodBazaar,Uptown Depot,Frozen Foods,PRD0023,3285
01/02/24,Retail,SuperShop,Uptown Depot,Household,PRD0028,3288
01/02/24,Retail,SuperShop,Central Depot,Household,PRD0039,336
01/02/24,Retail,QuickPick,West Depot,Bakery,PRD0017,336
01/02/24,Retail,ValueStore,Central Depot,Produce,PRD0019,3360
01/02/24,Retail,QuickPick,Downtown Depot,Bakery,PRD0015,3384
01/02/24,Online,DailyNeeds,East Depot,Snacks,PRD0007,34110
01/02/24,Retail,SuperShop,Uptown Depot,Bakery,PRD0014,3432
01/02/24,Retail,QuickPick,Downtown Depot,Frozen Foods,PRD0022,3510
01/02/24,Online,DailyNeeds,East Depot,Snacks,PRD0005,35325
01/02/24,Retail,FoodBazaar,Uptown Depot,Produce,PRD0019,35520
01/02/24,Online,FreshMart,North Depot,Dairy,PRD0010,356400
01/02/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0021,360
01/02/24,Retail,ValueStore,Downtown Depot,Bakery,PRD0016,360
01/02/24,Retail,FoodBazaar,Central Depot,Frozen Foods,PRD0023,360
01/02/24,Retail,FoodBazaar,Central Depot,Household,PRD0031,360
01/02/24,Retail,FoodBazaar,West Depot,Bakery,PRD0017,360
01/02/24,Retail,QuickPick,South Depot,Frozen Foods,PRD0023,360
01/02/24,Retail,QuickPick,West Depot,Bakery,PRD0015,360
01/02/24,Retail,SuperShop,West Depot,Produce,PRD0040,3600
01/02/24,Retail,ValueStore,South Depot,Frozen Foods,PRD0025,3600
01/02/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0021,3600
01/02/24,Retail,QuickPick,Harbor Depot,Produce,PRD0040,3600
01/02/24,Retail,ValueStore,South Depot,Produce,PRD0019,36000
01/02/24,Online,FreshMart,North Depot,Snacks,PRD0002,3645
01/02/24,Retail,ValueStore,West Depot,Frozen Foods,PRD0026,3645
01/02/24,Retail,QuickPick,Uptown Depot,Bakery,PRD0017,3768
01/02/24,Retail,SuperShop,Harbor Depot,Frozen Foods,PRD0021,3780
01/02/24,Retail,SuperShop,Central Depot,Bakery,PRD0017,384
01/02/24,Retail,ValueStore,Uptown Depot,Personal Care,PRD0024,384
01/02/24,Retail,FoodBazaar,Uptown Depot,Bakery,PRD0016,3912
01/02/24,Retail,QuickPick,South Depot,Bakery,PRD0015,3912
01/02/24,Retail,ValueStore,Harbor Depot,Frozen Foods,PRD0023,3915
01/02/24,Retail,ValueStore,South Depot,Snacks,PRD0003,3960
01/02/24,Retail,ValueStore,West Depot,Personal Care,PRD0024,3984
01/02/24,Retail,FoodBazaar,Uptown Depot,Household,PRD0031,3984
01/02/24,Retail,SuperShop,Lakeside Depot,Frozen Foods,PRD0020,405
01/02/24,Retail,FoodBazaar,Downtown Depot,Frozen Foods,PRD0021,405
